area,concentration,date,dupl,light_source,medium,species,temperature
82447.95760081054,47.5,2018-06-22,1,dark,MEA,S.commune,30.0
7853.981633974483,47.5,2018-06-22,1,dark,MEA,S.commune,30.0
8494.8665353068,47.5,2018-06-22,1,dark,MEA,S.commune,30.0
13684.77759903714,47.5,2018-06-22,2,dark,MEA,S.commune,30.0
34636.05900582747,47.5,2018-06-22,2,dark,MEA,S.commune,30.0
7542.9639612690935,47.5,2018-06-22,2,dark,MEA,S.commune,30.0
4536.459791783661,47.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
4778.362426110075,47.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
6082.12337734984,47.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
6647.610054996002,47.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
6361.725123519331,47.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
4071.5040790523717,47.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
17203.36137105771,50,2018-06-22,1,dark,MEA,S.commune,30.0
101787.60197630929,50,2018-06-22,1,dark,MEA,S.commune,30.0
13684.77759903714,50,2018-06-22,1,dark,MEA,S.commune,30.0
10568.317686676064,50,2018-06-22,2,dark,MEA,S.commune,30.0
14957.122623741005,50,2018-06-22,2,dark,MEA,S.commune,30.0
18145.839167134644,50,2018-06-22,2,dark,MEA,S.commune,30.0
3631.681107549801,50,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
6939.778171779853,50,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
9503.317777109125,50,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
3421.194399759285,50,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
6647.610054996002,50,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
2123.7166338267,50,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
76453.7988177612,52.5,2018-06-22,1,dark,MEA,S.commune,30.0
10568.317686676064,52.5,2018-06-22,1,dark,MEA,S.commune,30.0
11309.733552923255,52.5,2018-06-22,1,dark,MEA,S.commune,30.0
11309.733552923255,52.5,2018-06-22,2,dark,MEA,S.commune,30.0
6361.725123519331,52.5,2018-06-22,2,dark,MEA,S.commune,30.0
5281.017250684442,52.5,2018-06-22,2,dark,MEA,S.commune,30.0
4071.5040790523717,52.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
6361.725123519331,52.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
14957.122623741005,52.5,2018-06-22,1,dark,MEA,S.commune.DSC3,30.0
35298.93505573492,52.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
5026.548245743669,52.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
5541.769440932395,52.5,2018-06-22,2,dark,MEA,S.commune.DSC3,30.0
10935.88402714607,19.5,2018-06-22,1,dark,PDA,Nc,30.0
21124.069002737768,19.5,2018-06-22,1,dark,PDA,Nc,30.0
7853.981633974483,19.5,2018-06-22,1,dark,PDA,Nc,30.0
14957.122623741005,19.5,2018-06-22,2,dark,PDA,Nc,30.0
9503.317777109125,19.5,2018-06-22,2,dark,PDA,Nc,30.0
8171.282491987052,19.5,2018-06-22,2,dark,PDA,Nc,30.0
27171.63486089812,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
23235.21926595011,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
38707.56308487984,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
15836.768566746146,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
15393.804002589986,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
22167.07776372958,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
14526.724430199203,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
21124.069002737768,19.5,2018-06-22,1,dark,PDA,P.ostreatus,30.0
28952.917895483533,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
18145.839167134644,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
19113.4497044403,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
30171.855845076374,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
30171.855845076374,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
49875.924968391555,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
28352.873698647883,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
30790.74959783356,19.5,2018-06-22,2,dark,PDA,P.ostreatus,30.0
15836.768566746146,19.5,2018-06-22,1,dark,PDA,S.commune,30.0
83468.97521322721,19.5,2018-06-22,1,dark,PDA,S.commune,30.0
9503.317777109125,19.5,2018-06-22,1,dark,PDA,S.commune,30.0
74506.01137253553,19.5,2018-06-22,2,dark,PDA,S.commune,30.0
60698.71166000839,19.5,2018-06-22,2,dark,PDA,S.commune,30.0
10207.034531513238,19.5,2018-06-22,2,dark,PDA,S.commune,30.0
123162.99839133424,39,2018-06-22,1,dark,PDA,S.commune,30.0
35968.09429094954,39,2018-06-22,1,dark,PDA,S.commune,30.0
26015.528764377075,39,2018-06-22,1,dark,PDA,S.commune,30.0
65144.06526483795,39,2018-06-22,2,dark,PDA,S.commune,30.0
81433.22317370103,39,2018-06-22,2,dark,PDA,S.commune,30.0
29559.245277626364,39,2018-06-22,2,dark,PDA,S.commune,30.0
6939.778171779853,39,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
5281.017250684442,39,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
5808.804816487527,39,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
104062.1150575083,39,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
13273.228961416877,39,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
4071.5040790523717,39,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
83468.97521322721,58.5,2018-06-22,1,dark,PDA,S.commune,30.0
19113.4497044403,58.5,2018-06-22,1,dark,PDA,S.commune,30.0
38707.56308487984,58.5,2018-06-22,1,dark,PDA,S.commune,30.0
32685.129967948207,58.5,2018-06-22,2,dark,PDA,S.commune,30.0
49087.385212340516,58.5,2018-06-22,2,dark,PDA,S.commune,30.0
9503.317777109125,58.5,2018-06-22,2,dark,PDA,S.commune,30.0
10935.88402714607,58.5,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
3421.194399759285,58.5,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
12867.963509103793,58.5,2018-06-22,1,dark,PDA,S.commune.DSC3,30.0
11689.86626400762,58.5,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
2642.079421669016,58.5,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
5026.548245743669,58.5,2018-06-22,2,dark,PDA,S.commune.DSC3,30.0
16741.54725098001,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
13273.228961416877,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
13273.228961416877,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
7853.981633974483,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
7238.229473870883,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
9160.884177867836,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
10207.034531513238,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
8494.8665353068,,2018-06-22,1,dark,YPD,P.ostreatus,30.0
8171.282491987052,,2018-06-22,1,dark,YPD,S.commune,30.0
6647.610054996002,,2018-06-22,1,dark,YPD,S.commune,30.0
9160.884177867836,,2018-06-22,1,dark,YPD,S.commune,30.0
12076.282160399165,,2018-06-22,1,dark,YPD,S.commune.DSC3,30.0
6082.12337734984,,2018-06-22,1,dark,YPD,S.commune.DSC3,30.0
11309.733552923255,,2018-06-22,1,dark,YPD,S.commune.DSC3,30.0
256969.7126930307,47.5,2018-06-23,1,dark,MEA,S.commune,30.0
39408.13824663036,47.5,2018-06-23,1,dark,MEA,S.commune,30.0
7238.229473870883,47.5,2018-06-23,1,dark,MEA,S.commune,30.0
101787.60197630929,47.5,2018-06-23,2,dark,MEA,S.commune,30.0
83468.97521322721,47.5,2018-06-23,2,dark,MEA,S.commune,30.0
124410.2106748094,47.5,2018-06-23,2,dark,MEA,S.commune,30.0
8494.8665353068,47.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
5281.017250684442,47.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
8171.282491987052,47.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
4778.362426110075,47.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
4536.459791783661,47.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
17203.36137105771,47.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
256969.7126930307,50,2018-06-23,1,dark,MEA,S.commune,30.0
109858.35350338147,50,2018-06-23,1,dark,MEA,S.commune,30.0
121922.06929316628,50,2018-06-23,1,dark,MEA,S.commune,30.0
89727.02777917808,50,2018-06-23,2,dark,MEA,S.commune,30.0
51471.85403641517,50,2018-06-23,2,dark,MEA,S.commune,30.0
154830.25233951936,50,2018-06-23,2,dark,MEA,S.commune,30.0
53912.871528254436,50,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
5026.548245743669,50,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
5808.804816487527,50,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
18145.839167134644,50,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
5808.804816487527,50,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
9160.884177867836,50,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
199503.69987356622,52.5,2018-06-23,1,dark,MEA,S.commune,30.0
27759.112687119414,52.5,2018-06-23,1,dark,MEA,S.commune,30.0
27171.63486089812,52.5,2018-06-23,1,dark,MEA,S.commune,30.0
25446.900494077323,52.5,2018-06-23,2,dark,MEA,S.commune,30.0
24884.55540908475,52.5,2018-06-23,2,dark,MEA,S.commune,30.0
31415.926535897932,52.5,2018-06-23,2,dark,MEA,S.commune,30.0
25446.900494077323,52.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
81433.22317370103,52.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
4536.459791783661,52.5,2018-06-23,1,dark,MEA,S.commune.DSC3,30.0
149301.04926920132,52.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
7238.229473870883,52.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
8494.8665353068,52.5,2018-06-23,2,dark,MEA,S.commune.DSC3,30.0
89727.02777917808,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
49087.385212340516,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
45996.05804120816,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
114608.44159560924,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
13273.228961416877,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
57255.52611167398,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
52279.24334838775,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
30790.74959783356,19.5,2018-06-23,1,dark,PDA,P.ostreatus,30.0
86569.72716232034,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
43005.26183499068,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
23235.21926595011,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
58964.552515226824,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
45996.05804120816,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
41547.56284372501,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
66051.9855417254,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
28352.873698647883,19.5,2018-06-23,2,dark,PDA,P.ostreatus,30.0
133316.62584773646,19.5,2018-06-23,1,dark,PDA,S.commune,30.0
218956.44158459423,19.5,2018-06-23,1,dark,PDA,S.commune,30.0
108686.53944359248,19.5,2018-06-23,1,dark,PDA,S.commune,30.0
185507.90460182368,19.5,2018-06-23,2,dark,PDA,S.commune,30.0
205887.41614566068,19.5,2018-06-23,2,dark,PDA,S.commune,30.0
88668.31105491832,19.5,2018-06-23,2,dark,PDA,S.commune,30.0
9160.884177867836,19.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
9503.317777109125,19.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
25446.900494077323,19.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
12867.963509103793,19.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
12468.981242097889,19.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
16286.016316209487,19.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
271546.7026056874,39,2018-06-23,1,dark,PDA,S.commune,30.0
137227.90870145574,39,2018-06-23,1,dark,PDA,S.commune,30.0
230721.70607228798,39,2018-06-23,1,dark,PDA,S.commune,30.0
197923.47876881054,39,2018-06-23,2,dark,PDA,S.commune,30.0
340049.1304172128,39,2018-06-23,2,dark,PDA,S.commune,30.0
188574.09903172732,39,2018-06-23,2,dark,PDA,S.commune,30.0
109858.35350338147,39,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
187037.86022412192,39,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
10568.317686676064,39,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
201090.20416362907,39,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
363168.11075498007,39,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
109858.35350338147,39,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
173494.45429449633,58.5,2018-06-23,1,dark,PDA,S.commune,30.0
197923.47876881054,58.5,2018-06-23,1,dark,PDA,S.commune,30.0
91863.31078361913,58.5,2018-06-23,1,dark,PDA,S.commune,30.0
180955.73684677208,58.5,2018-06-23,2,dark,PDA,S.commune,30.0
183984.23216483265,58.5,2018-06-23,2,dark,PDA,S.commune,30.0
12867.963509103793,58.5,2018-06-23,2,dark,PDA,S.commune,30.0
9503.317777109125,58.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
4778.362426110075,58.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
4071.5040790523717,58.5,2018-06-23,1,dark,PDA,S.commune.DSC3,30.0
22698.006922186254,58.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
70685.83470577035,58.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
11309.733552923255,58.5,2018-06-23,2,dark,PDA,S.commune.DSC3,30.0
32047.38665926948,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
32047.38665926948,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
28352.873698647883,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
21642.431790580085,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
19113.4497044403,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
22698.006922186254,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
32685.129967948207,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
16286.016316209487,,2018-06-23,1,dark,YPD,P.ostreatus,30.0
61575.216010359945,,2018-06-23,1,dark,YPD,S.commune,30.0
37325.26231730033,,2018-06-23,1,dark,YPD,S.commune,30.0
18145.839167134644,,2018-06-23,1,dark,YPD,S.commune,30.0
21124.069002737768,,2018-06-23,1,dark,YPD,S.commune,30.0
30171.855845076374,,2018-06-23,1,dark,YPD,S.commune.DSC3,30.0
16286.016316209487,,2018-06-23,1,dark,YPD,S.commune.DSC3,30.0
11309.733552923255,,2018-06-23,1,dark,YPD,S.commune.DSC3,30.0
497640.8426992376,47.5,2018-06-24,1,dark,MEA,S.commune,30.0
167638.52558820494,47.5,2018-06-24,1,dark,MEA,S.commune,30.0
9503.317777109125,47.5,2018-06-24,1,dark,MEA,S.commune,30.0
273397.10067865177,47.5,2018-06-24,2,dark,MEA,S.commune,30.0
269702.58771803015,47.5,2018-06-24,2,dark,MEA,S.commune,30.0
237582.9444277281,47.5,2018-06-24,2,dark,MEA,S.commune,30.0
7853.981633974483,47.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
8494.8665353068,47.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
3216.990877275948,47.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
6647.610054996002,47.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
5281.017250684442,47.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
7542.9639612690935,47.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
356787.5360755392,50,2018-06-24,1,dark,MEA,S.commune,30.0
354673.2442196733,50,2018-06-24,1,dark,MEA,S.commune,30.0
492651.993565337,50,2018-06-24,1,dark,MEA,S.commune,30.0
329791.83040324214,50,2018-06-24,2,dark,MEA,S.commune,30.0
315695.5041665847,50,2018-06-24,2,dark,MEA,S.commune,30.0
220618.34409834322,50,2018-06-24,2,dark,MEA,S.commune,30.0
108686.53944359248,50,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
10207.034531513238,50,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
8494.8665353068,50,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
183984.23216483265,50,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
10207.034531513238,50,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
5026.548245743669,50,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
465662.5710783471,52.5,2018-06-24,1,dark,MEA,S.commune,30.0
154830.25233951936,52.5,2018-06-24,1,dark,MEA,S.commune,30.0
172021.0473399627,52.5,2018-06-24,1,dark,MEA,S.commune,30.0
128189.54663707792,52.5,2018-06-24,2,dark,MEA,S.commune,30.0
220618.34409834322,52.5,2018-06-24,2,dark,MEA,S.commune,30.0
14102.609421964582,52.5,2018-06-24,2,dark,MEA,S.commune,30.0
115811.67158193413,52.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
197923.47876881054,52.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
13684.77759903714,52.5,2018-06-24,1,dark,MEA,S.commune.DSC3,30.0
361034.96934319264,52.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
16741.54725098001,52.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
4300.840342764427,52.5,2018-06-24,2,dark,MEA,S.commune.DSC3,30.0
217300.8222561524,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
82447.95760081054,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
167638.52558820494,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
96211.27501618741,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
76453.7988177612,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
124410.2106748094,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
149301.04926920132,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
33329.156461934115,19.5,2018-06-24,1,dark,PDA,P.ostreatus,30.0
113411.49479459153,19.5,2018-06-24,2,dark,PDA,P.ostreatus,30.0
67886.67565142184,19.5,2018-06-24,2,dark,PDA,P.ostreatus,30.0
112220.831178881,19.5,2018-06-24,2,dark,PDA,P.ostreatus,30.0
